BoardID,Round,Mean25,Std25,Skew25,Kurt25,Min25,Max25,Med25,Mean26,Std26,Skew26,Kurt26,Min26,Max26,Med26,Mean27,Std27,Skew27,Kurt27,Min27,Max27,Med27,Corr2526,Corr2527,Corr2627,TempC
3,46,12.793,41.439,5.8572,41.5228,0.0,407.0,2.0,19.348,49.571,6.0594,41.502,3.0,464.0,7.0,7.891,27.505,4.1986,17.8093,0.0,169.0,0.0,0.99202,0.86721,0.86502,33.89
3,47,12.852,41.515,5.8889,41.9384,0.0,409.0,2.0,19.293,49.669,6.0781,41.7156,4.0,465.0,7.0,7.938,27.547,4.2026,17.8399,0.0,169.0,0.0,0.99209,0.86607,0.86386,34.44
3,48,13.145,41.573,5.8301,41.0072,0.0,407.0,3.0,19.551,49.749,6.0438,41.2568,5.0,464.0,7.0,8.02,27.758,4.1825,17.6418,0.0,170.0,0.0,0.9922,0.87039,0.86612,34.44
3,49,12.871,41.854,5.8388,41.1786,0.0,410.0,2.0,19.199,49.906,6.045,41.2505,3.0,465.0,7.0,8.008,28.043,4.2007,17.8455,0.0,173.0,0.0,0.99209,0.87075,0.86821,34.44
3,50,13.516,42.009,5.8743,41.7191,0.0,414.0,3.0,19.91,50.083,6.057,41.4056,5.0,468.0,8.0,8.074,28.074,4.1985,17.8165,0.0,174.0,0.0,0.99223,0.86768,0.86549,34.44
3,51,12.918,41.274,5.8853,41.789,0.0,406.0,3.0,19.34,49.543,6.0915,41.8807,4.0,464.0,7.0,7.785,27.448,4.2304,18.102,0.0,169.0,0.0,0.99207,0.8685,0.86567,33.89
3,52,13.012,42.238,5.8373,41.2144,0.0,414.0,2.0,19.238,50.322,6.0342,41.1513,4.0,469.0,7.0,8.07,28.153,4.1777,17.6194,0.0,172.0,0.0,0.9922,0.86709,0.86474,33.89
3,53,13.148,41.27,5.9003,42.016,0.0,407.0,3.0,19.562,49.68,6.0867,41.7638,4.0,465.0,8.0,7.883,27.686,4.2086,17.8693,0.0,169.0,0.0,0.99194,0.86682,0.86451,33.89
3,54,12.824,41.384,5.8569,41.407,0.0,406.0,2.0,19.344,49.764,6.066,41.5253,5.0,465.0,7.0,7.902,27.813,4.2006,17.8306,0.0,172.0,0.0,0.99203,0.87238,0.86922,34.44
3,55,12.828,41.813,5.8795,41.7486,0.0,411.0,2.0,19.258,50.009,6.0635,41.4833,3.0,467.0,7.0,7.93,27.802,4.2184,18.0083,0.0,171.0,0.0,0.99207,0.86862,0.86723,34.44
3,56,12.984,41.895,5.8704,41.4692,0.0,411.0,3.0,19.336,50.178,6.0906,41.8393,3.0,470.0,7.0,7.883,28.104,4.237,18.1402,0.0,174.0,0.0,0.99216,0.87043,0.86656,33.89
3,57,12.609,41.293,5.9595,42.859,0.0,409.0,2.0,18.973,49.532,6.1071,42.0182,3.0,464.0,7.0,7.652,27.393,4.2298,18.0017,0.0,167.0,0.0,0.99224,0.86424,0.86426,34.44
3,58,12.914,41.251,5.9016,41.9289,0.0,406.0,3.0,19.367,49.66,6.0778,41.6347,3.0,464.0,8.0,7.828,27.685,4.2393,18.1392,0.0,171.0,0.0,0.99224,0.86853,0.86653,34.44
3,59,13.152,41.56,5.9525,42.7353,0.0,412.0,3.0,19.652,49.801,6.1344,42.4125,3.0,469.0,9.0,7.707,27.57,4.2562,18.2825,0.0,170.0,0.0,0.99182,0.86427,0.86209,34.44
3,60,12.793,41.399,5.9119,42.0869,0.0,408.0,3.0,19.414,49.502,6.1235,42.2528,3.0,465.0,8.0,7.688,27.432,4.2285,17.9782,0.0,167.0,0.0,0.99201,0.86802,0.86355,34.44
3,61,12.992,41.622,5.9739,43.0299,0.0,413.0,3.0,19.629,49.763,6.1307,42.3455,3.0,468.0,9.0,7.73,27.559,4.2329,18.0612,0.0,169.0,0.0,0.99199,0.86456,0.86353,33.89
3,62,13.457,41.566,5.9214,42.3211,0.0,411.0,3.0,19.922,49.591,6.1118,42.1065,4.0,466.0,9.0,7.918,27.639,4.2034,17.8468,0.0,169.0,0.0,0.99193,0.86572,0.86285,34.44
3,63,13.008,41.187,5.9799,43.2419,0.0,410.0,3.0,19.523,49.475,6.1228,42.1833,4.0,464.0,9.0,7.629,27.355,4.2306,18.0281,0.0,167.0,0.0,0.99135,0.86327,0.86381,33.89
3,64,13.125,40.826,5.9321,42.4116,0.0,404.0,3.0,19.66,49.18,6.1484,42.5487,3.0,463.0,9.0,7.66,27.417,4.2627,18.346,0.0,169.0,0.0,0.99167,0.86603,0.8622,33.89
3,65,13.258,40.914,5.9579,42.8373,0.0,406.0,3.0,19.664,49.182,6.143,42.4639,3.0,463.0,9.0,7.664,27.18,4.2336,18.0379,0.0,166.0,0.0,0.99142,0.86527,0.86292,33.89
3,66,13.395,40.863,5.9618,42.776,0.0,405.0,3.0,20.199,49.18,6.1457,42.5166,5.0,464.0,9.0,7.703,27.549,4.2433,18.1679,0.0,170.0,0.0,0.99209,0.86516,0.86277,34.44
3,67,13.57,40.919,5.929,42.3913,0.0,405.0,3.0,20.141,49.145,6.1441,42.5379,4.0,464.0,9.0,7.785,27.479,4.2145,17.9156,0.0,168.0,0.0,0.99169,0.86664,0.86222,33.89
3,68,12.992,41.119,5.9122,42.1984,0.0,406.0,3.0,19.836,49.452,6.1253,42.2758,3.0,465.0,9.0,7.781,27.492,4.2371,18.1319,0.0,170.0,0.0,0.9916,0.86692,0.86348,33.89
3,69,13.188,41.067,5.9295,42.3709,0.0,406.0,3.0,19.84,49.27,6.1348,42.4254,4.0,464.0,9.0,7.816,27.359,4.2277,18.0004,0.0,167.0,0.0,0.99189,0.86723,0.86306,33.89
3,70,13.371,40.899,5.9176,42.243,0.0,404.0,3.0,20.133,49.304,6.1074,42.1135,4.0,464.0,9.0,7.938,27.582,4.2169,18.0206,0.0,171.0,0.0,0.99228,0.8696,0.86689,34.44
3,71,12.996,40.556,5.9123,42.2293,0.0,401.0,3.0,19.613,49.022,6.1389,42.5192,5.0,463.0,9.0,7.715,27.044,4.2269,18.0281,0.0,165.0,0.0,0.99154,0.86778,0.86318,34.44
3,72,13.383,40.949,5.9501,42.8732,0.0,407.0,3.0,20.008,49.316,6.1359,42.3855,5.0,464.0,9.0,7.828,27.286,4.2247,18.0582,0.0,169.0,0.0,0.99104,0.8642,0.86274,33.89
3,73,13.43,41.097,5.9149,42.2042,0.0,406.0,3.0,20.008,49.305,6.1246,42.2752,5.0,464.0,9.0,7.871,27.53,4.2319,18.1076,0.0,170.0,0.0,0.99189,0.86799,0.86461,34.44
3,74,13.293,41.455,5.8378,41.2462,0.0,407.0,3.0,19.887,49.555,6.0661,41.5818,5.0,464.0,8.0,8.07,27.717,4.1768,17.6268,0.0,170.0,0.0,0.99182,0.87068,0.86654,34.44
3,75,13.051,41.692,5.8866,41.9345,0.0,411.0,2.5,19.652,49.717,6.0574,41.3967,4.0,464.0,7.0,7.98,27.615,4.1929,17.7635,0.0,170.0,0.0,0.99205,0.86665,0.86554,33.89
3,76,13.031,42.02,5.8402,41.292,0.0,412.0,2.0,19.406,49.916,6.0372,41.2235,4.0,466.0,7.0,8.133,28.174,4.177,17.6532,0.0,173.0,0.0,0.9925,0.87092,0.86932,33.89
3,77,13.34,41.765,5.8772,41.6989,0.0,411.0,3.0,19.934,49.82,6.073,41.6134,5.0,466.0,8.0,7.91,27.903,4.201,17.7882,0.0,171.0,0.0,0.99221,0.86844,0.86569,34.44
3,78,13.152,42.012,5.8847,41.8764,0.0,414.0,2.0,19.703,50.169,6.0667,41.5284,4.0,469.0,8.0,8.051,27.974,4.1959,17.8031,0.0,172.0,0.0,0.99196,0.86723,0.86561,33.89
3,79,12.941,41.494,5.8226,40.9647,0.0,406.0,2.0,19.57,49.68,6.0573,41.4047,3.0,464.0,7.5,7.988,27.918,4.1827,17.6364,0.0,170.0,0.0,0.99166,0.86983,0.86527,34.44
3,80,12.93,41.624,5.8472,41.3846,0.0,409.0,2.0,19.41,49.698,6.0607,41.5106,3.0,465.0,7.0,7.969,27.855,4.1899,17.7019,0.0,170.0,0.0,0.99181,0.8715,0.86822,34.44
3,81,12.887,41.246,5.8621,41.4982,0.0,405.0,2.0,19.441,49.55,6.0842,41.7869,5.0,464.0,7.0,7.875,27.49,4.1919,17.7164,0.0,169.0,0.0,0.99207,0.86809,0.86398,34.44
3,82,13.246,41.429,5.8871,41.9947,0.0,409.0,3.0,19.668,49.532,6.0818,41.7859,5.0,464.0,8.0,7.996,27.634,4.1847,17.7055,0.0,169.0,0.0,0.99164,0.86735,0.8651,34.44
3,83,13.406,41.151,5.8684,41.5742,0.0,405.0,3.0,19.992,49.57,6.0876,41.8184,5.0,465.0,9.0,7.895,27.64,4.1958,17.7489,0.0,169.0,0.0,0.99194,0.86831,0.86373,33.89
3,84,12.734,41.366,5.8437,41.2201,0.0,405.0,2.0,19.441,49.509,6.0923,41.8852,4.0,464.0,8.0,7.84,27.573,4.1994,17.784,0.0,169.0,0.0,0.99179,0.86934,0.86406,34.44
3,85,13.637,41.628,5.8754,41.677,0.0,410.0,3.0,20.078,49.57,6.0752,41.6482,5.0,465.0,9.0,8.012,27.671,4.1878,17.7346,0.0,169.0,0.0,0.99208,0.86677,0.86387,34.44
3,86,12.879,42.012,5.9,42.0246,0.0,414.0,2.0,19.531,50.014,6.0757,41.6429,4.0,468.0,7.0,7.926,28.053,4.2137,17.8914,0.0,173.0,0.0,0.99218,0.86572,0.86364,34.44
3,87,12.145,40.992,5.8638,41.4758,0.0,402.0,2.0,18.77,49.589,6.0996,41.954,3.0,464.0,7.0,7.742,27.488,4.2247,18.0226,0.0,170.0,0.0,0.99159,0.86993,0.86503,34.44
3,88,12.715,41.228,5.8231,40.9682,0.0,403.0,2.0,19.328,49.63,6.07,41.6296,3.0,464.0,7.0,8.02,27.846,4.1759,17.6129,0.0,170.0,0.0,0.9918,0.87002,0.86463,34.44
3,89,12.914,41.77,5.8737,41.5781,0.0,410.0,2.0,19.418,49.885,6.0923,41.8494,3.0,467.0,8.0,7.898,27.861,4.1964,17.7544,0.0,171.0,0.0,0.992,0.8687,0.86446,34.44
3,90,12.336,41.353,5.8579,41.3601,0.0,405.0,2.0,19.023,49.763,6.0746,41.6362,3.0,465.0,7.0,7.754,27.677,4.234,18.0868,0.0,171.0,0.0,0.99206,0.87169,0.86828,33.89
3,91,12.516,41.098,5.9018,42.0212,0.0,405.0,2.0,18.965,49.455,6.1166,42.1723,4.0,464.0,7.0,7.656,27.382,4.2523,18.2291,0.0,168.0,0.0,0.99171,0.86743,0.86423,33.89
3,92,12.418,41.514,5.8635,41.5011,0.0,407.0,2.0,18.68,49.821,6.0839,41.7861,3.0,466.0,7.0,7.812,27.667,4.2143,17.9391,0.0,171.0,0.0,0.99199,0.8695,0.86591,33.89
3,93,12.641,41.802,5.8743,41.5679,0.0,410.0,2.0,19.359,50.054,6.0982,41.9213,3.0,469.0,7.0,7.93,28.057,4.2207,18.0087,0.0,173.0,0.0,0.99197,0.86982,0.86561,33.89
3,94,12.609,41.189,5.9232,42.2472,0.0,406.0,2.0,19.395,49.541,6.0984,41.8733,3.0,464.0,8.0,7.746,27.629,4.2458,18.1875,0.0,170.0,0.0,0.99218,0.86722,0.86583,33.89
3,95,12.695,41.115,5.9225,42.396,0.0,406.0,3.0,19.414,49.476,6.1221,42.284,3.0,465.0,9.0,7.793,27.518,4.2267,18.0461,0.0,169.0,0.0,0.99154,0.86504,0.86278,34.44
3,96,12.543,41.182,5.8939,41.7424,0.0,404.0,2.0,19.203,49.413,6.1172,42.1832,3.0,464.0,7.0,7.711,27.357,4.2411,18.1897,0.0,169.0,0.0,0.99229,0.86987,0.86532,33.89
3,97,12.434,40.854,5.9196,42.2341,0.0,403.0,2.0,19.012,49.393,6.1206,42.2173,4.0,464.0,7.0,7.707,27.42,4.2321,18.027,0.0,167.0,0.0,0.992,0.86762,0.86422,33.89
3,98,12.344,41.048,5.9078,42.0839,0.0,404.0,2.0,18.898,49.459,6.1184,42.1877,3.0,464.0,7.0,7.648,27.285,4.2332,18.0529,0.0,167.0,0.0,0.99169,0.86718,0.86339,33.89
3,99,12.586,41.46,5.9554,42.8159,0.0,411.0,2.0,19.277,49.638,6.1172,42.1098,3.0,465.0,8.0,7.633,27.427,4.2409,18.1055,0.0,169.0,0.0,0.99159,0.86566,0.86446,34.44
3,100,12.562,41.212,5.8938,41.8139,0.0,405.0,2.0,19.137,49.494,6.1148,42.1655,3.0,465.0,8.0,7.68,27.542,4.2419,18.1432,0.0,170.0,0.0,0.99229,0.86946,0.86518,33.89
4,66,24.469,52.034,6.4597,50.3603,2.0,549.0,16.0,27.605,54.289,5.8676,38.1381,6.0,491.0,17.0,12.164,30.948,4.2342,18.2866,0.0,194.0,5.0,0.98991,0.83015,0.87375,61.11
4,67,24.312,52.104,6.4726,50.4689,2.0,549.0,15.0,27.637,54.336,5.876,38.3178,6.0,493.0,16.0,12.012,30.846,4.2296,18.2821,0.0,192.0,4.5,0.99051,0.82767,0.87189,61.67
4,68,23.746,52.117,6.4495,50.2943,1.0,549.0,15.5,26.871,54.523,5.8615,38.1628,3.0,493.0,16.0,11.422,30.957,4.2509,18.365,0.0,193.0,4.0,0.99027,0.82521,0.8695,61.67
4,69,23.215,52.117,6.4338,50.0064,1.0,547.0,15.0,26.203,54.528,5.8601,38.1165,4.0,491.0,16.0,11.191,30.731,4.2591,18.4174,0.0,192.0,4.0,0.99016,0.82864,0.87247,61.11
4,70,23.977,52.95,6.4244,49.7311,2.0,555.0,15.0,27.035,55.208,5.8628,37.9805,5.0,496.0,16.0,11.016,31.692,4.2303,18.0528,0.0,196.0,3.0,0.98972,0.83152,0.87395,61.67
4,71,23.742,52.052,6.4827,50.6806,2.0,549.0,15.0,26.578,54.468,5.8728,38.2146,5.0,492.0,16.0,11.113,30.965,4.2586,18.4065,0.0,193.0,3.0,0.99004,0.82473,0.87064,61.67
4,72,23.867,52.37,6.4612,50.3355,1.0,551.0,16.0,27.07,54.835,5.8748,38.2319,5.0,495.0,16.0,11.52,31.003,4.2383,18.2064,0.0,193.0,4.0,0.99009,0.82555,0.86967,61.67
4,73,23.266,52.059,6.4804,50.5907,1.0,548.0,15.0,26.168,54.505,5.8969,38.4831,3.0,492.0,16.0,10.883,30.801,4.2845,18.5623,0.0,193.0,3.0,0.99009,0.82779,0.87171,61.11
4,74,23.922,52.544,6.4954,50.7675,2.0,554.0,15.5,26.957,54.884,5.8949,38.4152,7.0,495.0,16.0,11.105,31.143,4.2682,18.4395,0.0,195.0,3.0,0.98982,0.82709,0.8722,61.67
4,75,24.305,52.548,6.4877,50.7174,4.0,555.0,15.0,27.109,55.009,5.8851,38.2627,7.0,496.0,16.0,11.133,31.505,4.25,18.2745,0.0,194.0,3.0,0.98953,0.82804,0.87241,61.11
4,76,23.289,53.113,6.4802,50.473,4.0,558.0,13.0,26.691,55.468,5.8534,37.7885,7.0,496.0,16.0,10.059,31.897,4.2309,18.0087,0.0,195.0,1.0,0.98935,0.82781,0.87385,61.11
4,77,24.02,52.935,6.4379,49.8186,3.0,555.0,14.0,27.141,55.37,5.8634,37.904,7.0,496.0,16.0,10.246,31.819,4.2294,18.0005,0.0,195.0,1.5,0.98945,0.83143,0.87425,61.11
4,78,24.496,52.972,6.4635,50.2727,5.0,558.0,14.0,27.414,55.429,5.8638,37.8684,9.0,497.0,16.0,10.73,31.981,4.2354,18.0799,0.0,197.0,2.0,0.98904,0.83015,0.87419,61.11
4,79,23.832,53.125,6.4427,49.9422,2.0,557.0,13.5,27.176,55.516,5.8493,37.7387,6.0,497.0,16.0,10.32,32.244,4.2125,17.8521,0.0,197.0,1.0,0.98929,0.82941,0.87394,61.11
4,80,23.789,53.343,6.4326,49.9555,2.0,560.0,13.0,26.742,55.666,5.8347,37.5641,6.0,497.0,16.0,10.383,32.193,4.217,17.9138,0.0,198.0,1.5,0.98886,0.82715,0.87259,61.11
4,81,23.535,52.964,6.4784,50.4543,3.0,557.0,13.0,26.883,55.405,5.8732,38.0372,7.0,498.0,16.0,10.047,32.01,4.2506,18.2108,0.0,198.0,1.0,0.9895,0.82783,0.87252,61.11
4,82,23.062,53.338,6.4509,50.0329,3.0,559.0,13.0,26.594,55.505,5.8739,38.0559,7.0,498.0,16.0,9.945,32.013,4.2583,18.221,0.0,197.0,1.0,0.98947,0.83044,0.87368,61.67
4,83,24.438,53.07,6.4922,50.7137,3.0,560.0,14.0,27.402,55.508,5.8648,37.974,6.0,499.0,16.0,10.492,31.897,4.2461,18.1724,0.0,196.0,2.0,0.98936,0.82388,0.87065,61.67
4,84,24.473,53.264,6.4629,50.2015,5.0,560.0,14.0,27.441,55.851,5.8587,37.8723,9.0,502.0,16.0,10.883,32.291,4.2206,17.903,0.0,198.0,2.0,0.98961,0.8296,0.87349,61.67
4,85,24.156,53.43,6.4132,49.4557,5.0,559.0,14.0,27.387,55.786,5.8332,37.5265,9.0,499.0,16.0,10.441,32.557,4.1967,17.7075,0.0,199.0,1.5,0.98963,0.83352,0.8764,61.67
4,86,23.672,53.314,6.4587,50.0257,3.0,559.0,13.0,27.152,55.768,5.8595,37.8791,7.0,501.0,16.0,10.164,32.534,4.2465,18.1247,0.0,201.0,1.0,0.99006,0.83338,0.87659,61.67
4,87,23.477,53.54,6.4265,49.6423,5.0,560.0,13.0,27.188,55.806,5.8317,37.4897,9.0,499.0,16.0,10.016,32.515,4.2233,17.9244,0.0,198.0,1.0,0.98956,0.83109,0.87528,61.11
4,88,23.547,53.281,6.461,50.0846,5.0,559.0,12.0,26.852,55.79,5.8772,38.0514,9.0,501.0,15.0,9.602,32.36,4.2403,18.0286,0.0,197.0,0.0,0.98971,0.82716,0.87026,61.67
4,89,23.383,53.547,6.3995,49.2646,5.0,559.0,11.5,27.172,55.865,5.8283,37.4888,9.0,500.0,15.0,9.891,32.768,4.1839,17.5362,0.0,198.0,0.0,0.98975,0.83589,0.87733,61.11
4,90,24.0,53.592,6.4362,49.7231,6.0,561.0,13.0,27.473,55.942,5.8547,37.7607,10.0,502.0,16.0,10.145,32.768,4.2198,17.8916,0.0,200.0,1.0,0.98965,0.83158,0.87443,61.67
4,91,23.344,53.615,6.3885,49.0826,3.0,559.0,12.0,27.062,56.069,5.8354,37.5585,7.0,502.0,15.0,9.863,32.751,4.1994,17.6886,0.0,200.0,0.0,0.98981,0.83552,0.87638,61.11
4,92,22.5,53.97,6.3587,48.627,3.0,560.0,11.0,26.656,56.342,5.8093,37.2571,7.0,503.0,14.0,9.535,32.972,4.2071,17.7943,0.0,202.0,0.0,0.99001,0.83625,0.8776,61.11
4,93,24.141,53.824,6.3725,48.7132,6.0,560.0,12.0,27.91,56.289,5.8123,37.2639,11.0,503.0,15.0,10.043,33.362,4.1732,17.5063,0.0,203.0,0.0,0.99027,0.83875,0.87944,61.67
4,94,23.031,54.128,6.3345,48.1316,4.0,560.0,11.0,27.086,56.521,5.818,37.3511,10.0,506.0,14.0,9.645,33.392,4.2039,17.7084,0.0,204.0,0.0,0.99061,0.84053,0.8789,61.11
4,95,24.23,53.803,6.3644,48.6173,6.0,560.0,12.0,27.875,56.403,5.8311,37.5026,11.0,505.0,15.0,10.125,33.359,4.1713,17.4836,0.0,204.0,0.0,0.99039,0.83931,0.87815,61.67
4,96,24.262,54.063,6.3537,48.4327,7.0,562.0,12.0,27.938,56.615,5.8357,37.6067,10.0,509.0,15.0,10.043,33.441,4.1766,17.5153,0.0,205.0,0.0,0.9908,0.83877,0.87649,61.67
4,97,24.09,54.414,6.3033,47.7837,7.0,563.0,11.0,27.898,56.682,5.7436,36.4473,10.0,503.0,15.0,10.039,33.779,4.1442,17.2977,0.0,205.0,0.0,0.99029,0.8408,0.88192,61.67
4,98,22.688,54.275,6.2902,47.6038,5.0,560.0,10.0,26.836,56.577,5.7806,36.9078,9.0,503.0,14.0,9.656,33.531,4.1593,17.3834,0.0,204.0,0.0,0.99026,0.84311,0.88108,61.11
4,99,23.828,54.126,6.2985,47.7156,6.0,560.0,11.0,27.652,56.542,5.7916,37.0901,11.0,505.0,14.0,9.965,33.59,4.1344,17.1763,0.0,203.0,0.0,0.99057,0.84246,0.87972,61.67
4,100,23.598,53.835,6.3642,48.6597,6.0,560.0,11.0,27.531,56.499,5.8167,37.3981,9.0,506.0,14.0,9.934,33.481,4.161,17.4034,0.0,204.0,0.0,0.9905,0.8389,0.87824,61.67
4,1,35.41,83.058,4.9312,26.3702,9.0,661.0,14.0,36.012,75.226,4.692,23.2329,12.0,559.0,16.0,20.824,71.775,4.5953,22.1368,0.0,507.0,1.0,0.99861,0.9976,0.99969,62.22
4,2,25.027,55.175,6.4266,49.5188,7.0,577.0,13.0,28.707,57.536,5.8723,38.1717,11.0,522.0,16.0,10.012,33.523,4.1926,17.6714,0.0,203.0,0.0,0.99106,0.83263,0.8727,62.78
4,3,26.457,54.402,6.5017,50.6965,9.0,575.0,14.0,29.18,56.849,5.8394,37.6513,11.0,511.0,16.0,10.617,33.104,4.1791,17.5506,0.0,202.0,1.0,0.98973,0.82568,0.87238,62.78
4,4,25.996,54.956,6.4236,49.5217,9.0,576.0,14.0,29.059,57.126,5.8146,37.3116,13.0,511.0,16.0,10.555,33.639,4.1554,17.371,0.0,206.0,1.0,0.98997,0.83415,0.87734,62.22
4,5,25.547,54.371,6.4599,49.9932,9.0,571.0,13.0,28.781,56.826,5.861,37.9117,13.0,511.0,16.0,10.25,33.194,4.2025,17.7706,0.0,204.0,1.0,0.99034,0.83387,0.87638,62.78
4,6,25.621,54.788,6.4234,49.5243,7.0,574.0,13.0,28.855,57.026,5.8239,37.463,12.0,511.0,16.0,10.305,33.402,4.184,17.6154,0.0,205.0,1.0,0.99014,0.83093,0.87469,62.22
4,7,25.871,54.587,6.4378,49.7243,7.0,573.0,13.0,28.938,56.933,5.8258,37.4658,12.0,511.0,16.0,10.273,33.483,4.1746,17.516,0.0,205.0,0.0,0.99014,0.83281,0.87632,62.22
4,8,26.438,54.659,6.4506,49.9608,9.0,575.0,14.0,29.238,56.883,5.8341,37.5846,13.0,511.0,16.0,10.668,33.345,4.1675,17.4531,0.0,203.0,1.0,0.98991,0.83132,0.87538,62.22
4,9,26.184,54.769,6.3721,48.831,7.0,572.0,14.0,29.031,57.081,5.7956,37.1153,13.0,511.0,16.0,10.727,33.575,4.1413,17.232,0.0,204.0,1.0,0.99003,0.83682,0.87873,62.78
4,10,25.914,54.465,6.4379,49.7797,9.0,572.0,14.0,28.941,56.916,5.8292,37.5407,13.0,511.0,16.0,10.406,33.202,4.1804,17.5816,0.0,203.0,1.0,0.99006,0.82899,0.87291,62.78
4,11,26.16,54.239,6.4228,49.51,7.0,569.0,14.0,28.973,56.715,5.8309,37.5861,12.0,511.0,16.0,10.781,33.267,4.1642,17.435,0.0,204.0,1.0,0.99047,0.83358,0.87574,62.78
4,12,25.938,54.576,6.4353,49.6938,7.0,573.0,14.0,28.902,56.741,5.8316,37.5591,11.0,511.0,16.0,10.387,33.495,4.1935,17.6906,0.0,206.0,1.0,0.99032,0.83178,0.87519,62.78
4,13,26.117,54.521,6.4461,49.8577,9.0,573.0,14.0,29.062,56.789,5.8369,37.6535,13.0,511.0,16.0,10.449,33.201,4.1696,17.5047,0.0,204.0,1.0,0.99031,0.83077,0.87404,62.78
4,14,26.059,54.292,6.4506,49.9399,10.0,571.0,14.0,29.059,56.777,5.8386,37.6753,13.0,511.0,16.0,10.688,33.181,4.1766,17.5482,0.0,203.0,1.0,0.99023,0.82998,0.8735,62.22
4,15,26.785,54.51,6.4541,50.1016,9.0,575.0,14.0,29.496,56.944,5.8098,37.2988,14.0,511.0,16.0,10.852,33.396,4.1632,17.4569,0.0,205.0,1.0,0.98966,0.82823,0.87441,62.78
4,16,26.594,54.636,6.384,49.0128,7.0,572.0,15.0,29.629,56.902,5.8058,37.2962,13.0,511.0,16.0,11.332,33.322,4.1486,17.3973,0.0,205.0,2.0,0.99032,0.8339,0.87607,62.78
4,17,25.523,55.062,6.4024,49.2993,7.0,576.0,14.0,28.91,57.663,5.8447,37.8688,11.0,522.0,16.0,10.785,33.609,4.179,17.5801,0.0,206.0,1.0,0.99077,0.833,0.87385,62.22
4,18,26.414,54.335,6.3998,49.1815,9.0,569.0,14.0,29.43,56.849,5.8046,37.2508,13.0,510.0,16.0,10.984,33.463,4.1283,17.1752,0.0,205.0,1.0,0.99025,0.83395,0.87629,62.22
4,19,25.43,54.765,6.4053,49.2993,6.0,573.0,13.0,28.727,57.036,5.8105,37.2998,11.0,511.0,16.0,10.605,33.475,4.154,17.3493,0.0,204.0,1.0,0.99017,0.83305,0.87593,62.22
4,20,25.531,55.332,6.3367,48.4017,6.0,576.0,13.0,28.891,57.973,5.8109,37.5101,11.0,524.0,16.0,11.191,34.002,4.1235,17.1576,0.0,208.0,1.0,0.99113,0.83764,0.87599,62.22
4,21,26.121,55.381,6.3383,48.3857,7.0,577.0,14.0,29.355,58.315,5.7996,37.325,11.0,526.0,16.0,11.48,34.176,4.1304,17.2212,0.0,208.0,1.0,0.99102,0.83621,0.87545,62.22
4,22,25.223,55.628,6.2899,47.7217,5.0,576.0,13.0,28.676,58.435,5.7949,37.327,9.0,527.0,16.0,11.371,34.316,4.1326,17.2049,0.0,208.0,1.0,0.99134,0.84148,0.87858,62.22
4,23,25.062,55.924,6.2673,47.3837,5.0,578.0,13.0,28.531,58.667,5.7908,37.1867,9.0,527.0,16.0,11.055,34.398,4.1386,17.2146,0.0,208.0,1.0,0.9909,0.83949,0.87619,62.22
4,24,24.395,55.957,6.2778,47.538,5.0,578.0,13.0,28.148,58.857,5.7836,37.1104,9.0,528.0,16.0,11.047,34.322,4.1629,17.4195,0.0,208.0,1.0,0.99098,0.84161,0.87966,62.78
4,25,24.73,56.066,6.2957,47.8777,5.0,581.0,13.0,28.23,58.842,5.7705,36.9813,7.0,528.0,16.0,11.285,34.299,4.1408,17.2271,0.0,208.0,1.0,0.99085,0.83678,0.87628,62.78
4,26,25.008,55.601,6.2998,47.8212,4.0,576.0,13.0,28.371,58.591,5.8032,37.3747,9.0,528.0,16.0,11.309,34.142,4.1565,17.3755,0.0,208.0,1.0,0.99123,0.8397,0.8772,62.78
4,27,24.773,56.178,6.2739,47.544,3.0,581.0,13.0,28.203,58.972,5.7562,36.7514,7.0,527.0,16.0,11.348,34.532,4.1502,17.3147,0.0,210.0,1.0,0.99068,0.83952,0.87891,62.78
4,28,24.484,56.028,6.2423,47.0323,2.0,577.0,12.5,27.875,59.031,5.7394,36.5754,6.0,527.0,15.0,11.023,34.491,4.1413,17.217,0.0,208.0,0.0,0.99118,0.84166,0.88015,62.22
4,29,24.832,55.774,6.2815,47.6088,5.0,577.0,13.0,28.324,58.688,5.779,37.0994,9.0,527.0,16.0,11.262,34.356,4.1467,17.328,0.0,208.0,1.0,0.99113,0.83967,0.87771,62.22
4,30,25.555,55.676,6.3044,47.9675,5.0,578.0,14.0,28.664,58.683,5.7858,37.1882,9.0,528.0,16.0,11.469,34.205,4.1477,17.3715,0.0,208.0,1.0,0.99106,0.83649,0.87571,62.22
4,31,25.18,55.745,6.3007,47.8826,4.0,578.0,13.0,28.703,58.679,5.7937,37.2178,9.0,528.0,16.0,11.43,34.139,4.1435,17.2775,0.0,208.0,1.0,0.99086,0.84003,0.87799,62.22
4,32,25.355,55.921,6.2835,47.614,5.0,579.0,14.0,28.707,58.893,5.7631,36.8502,9.0,528.0,16.0,11.602,34.443,4.1436,17.315,0.0,209.0,1.0,0.99117,0.84078,0.87981,62.22
4,33,25.668,56.431,6.2554,47.2928,4.0,584.0,14.0,28.895,59.084,5.746,36.6411,9.0,528.0,16.0,11.641,34.937,4.1097,16.9868,0.0,210.0,1.0,0.99066,0.84115,0.87891,62.22
